date,next_date,crop,district,apmc,modal_price_kg,min_price_kg,max_price_kg,spread,arrival_mt,lag_1_modal,lag_2_modal,rolling_3_modal,momentum,arrival_shock,month_sin,month_cos,target_next_modal_kg
2014-09,2014-10,Jowar,Parbhani,Tadkalas,15.2,15.2,15.2,0.0,0.2,15.2,15.2,15.2,0.0,1.0,-1.0,-0.0,10.84
2014-09,2014-10,Jowar,Akola,Telhara,9.95,9.44,10.62,0.1186,16.5,9.95,9.95,9.95,0.0,1.0,-1.0,-0.0,9.38
2014-09,2014-10,Jowar,Osmanabad,Tuljapur,11.9,11.55,12.26,0.0597,73.6,11.9,11.9,11.9,0.0,1.0,-1.0,-0.0,11.9
2014-09,2014-10,Jowar,Latur,Udgir,10.15,9.5,10.8,0.1281,1.1,10.15,10.15,10.15,0.0,1.0,-1.0,-0.0,10.71
2014-09,2014-10,Jowar,Nagpur,Umared,17.75,17.75,17.75,0.0,0.4,17.75,17.75,17.75,0.0,1.0,-1.0,-0.0,18.6
2014-09,2014-10,Jowar,Osmanabad,Umarga,13.24,12.54,13.36,0.0619,84.5,13.24,13.24,13.24,0.0,1.0,-1.0,-0.0,10.74
2014-09,2014-10,Jowar,Satara,Vaduj,22.19,21.63,22.75,0.0505,208.0,22.19,22.19,22.19,0.0,1.0,-1.0,-0.0,20.69
2014-09,2014-10,Jowar,Aurangabad,Vaijapur,15.03,12.5,16.09,0.2389,5.4,15.03,15.03,15.03,0.0,1.0,-1.0,-0.0,12.48
2014-09,2014-10,Jowar,Wasim,Washim,12.13,11.33,12.81,0.122,10.1,12.13,12.13,12.13,0.0,1.0,-1.0,-0.0,12.1
2014-09,2014-10,Onion,Solapur,Akluj,16.21,12.0,19.36,0.454,252.1,16.21,16.21,16.21,0.0,1.0,-1.0,-0.0,14.69
2014-09,2014-10,Onion,Ahmadnagar,Akole,12.5,2.0,22.22,1.6176,1336.6,12.5,12.5,12.5,0.0,1.0,-1.0,-0.0,12.3
2014-09,2014-10,Onion,Aurangabad,Aurangabad,8.64,3.16,14.12,1.2685,486.9,8.64,8.64,8.64,0.0,1.0,-1.0,-0.0,10.22
2014-09,2014-10,Onion,Pune,Baramati,17.5,8.5,21.0,0.7143,45.2,17.5,17.5,17.5,0.0,1.0,-1.0,-0.0,15.0
2014-09,2014-11,Onion,Solapur,Barshi,12.5,1.5,17.76,1.3008,132.1,12.5,12.5,12.5,0.0,1.0,-1.0,-0.0,9.08
2014-09,2014-10,Onion,Thane,Bhivandi,20.24,15.26,25.19,0.4906,6.9,20.24,20.24,20.24,0.0,1.0,-1.0,-0.0,20.25
2014-09,2014-10,Onion,Chandrapur,Chandrapur-Ganjwad,18.09,15.73,21.27,0.3062,290.3,18.09,18.09,18.09,0.0,1.0,-1.0,-0.0,18.4
2014-09,2014-10,Onion,Nasik,Chandvad,12.09,1.77,16.18,1.1919,5672.0,12.09,12.09,12.09,0.0,1.0,-1.0,-0.0,13.02
2014-09,2014-10,Onion,Nasik,Devala,13.25,5.97,15.85,0.7457,7291.4,13.25,13.25,13.25,0.0,1.0,-1.0,-0.0,14.29
2014-09,2014-10,Onion,Dhule,Dhule,11.74,2.14,14.18,1.0256,5864.4,11.74,11.74,11.74,0.0,1.0,-1.0,-0.0,15.7
2014-09,2015-01,Onion,Nasik,Dindori,13.88,11.0,19.38,0.6037,3044.1,13.88,13.88,13.88,0.0,1.0,-1.0,-0.0,11.75
2014-09,2014-10,Onion,Nasik,Dindori-Vani,13.08,9.42,17.91,0.6491,5865.0,13.08,13.08,13.08,0.0,1.0,-1.0,-0.0,14.42
2014-09,2014-10,Onion,Aurangabad,Gangapur,9.83,4.28,20.11,1.6104,395.1,9.83,9.83,9.83,0.0,1.0,-1.0,-0.0,9.92
2014-09,2014-10,Onion,Jalgaon,Jalgaon,11.35,7.38,14.5,0.6273,335.0,11.35,11.35,11.35,0.0,1.0,-1.0,-0.0,10.81
2014-09,2014-10,Onion,Ahmadnagar,Jamkhed,9.86,2.17,17.56,1.5609,61.6,9.86,9.86,9.86,0.0,1.0,-1.0,-0.0,9.94
2014-09,2014-10,Onion,Pune,Junnar,14.07,10.29,17.93,0.543,3244.1,14.07,14.07,14.07,0.0,1.0,-1.0,-0.0,15.81
2014-09,2014-12,Onion,Pune,Junnar (Alephata),17.75,13.75,21.53,0.4383,2063.0,17.75,17.75,17.75,0.0,1.0,-1.0,-0.0,18.13
2014-09,2014-10,Onion,Beed,Kada,18.0,4.67,20.75,0.8933,105.0,18.0,18.0,18.0,0.0,1.0,-1.0,-0.0,13.83
2014-09,2014-10,Onion,Thane,Kalyan,10.38,8.5,12.25,0.3613,1.2,10.38,10.38,10.38,0.0,1.0,-1.0,-0.0,17.0
2014-09,2014-10,Onion,Nagpur,Kamthi,16.38,11.33,21.43,0.6166,6.1,16.38,16.38,16.38,0.0,1.0,-1.0,-0.0,17.14
2014-09,2014-10,Onion,Satara,Karad,17.58,13.75,21.5,0.4408,132.9,17.58,17.58,17.58,0.0,1.0,-1.0,-0.0,16.75
2014-09,2014-10,Onion,Kolhapur,Kolhapur,14.91,5.0,21.73,1.1221,5810.3,14.91,14.91,14.91,0.0,1.0,-1.0,-0.0,14.1
2014-09,2014-10,Onion,Ahmadnagar,Kopargaon,14.25,3.83,19.79,1.12,3039.1,14.25,14.25,14.25,0.0,1.0,-1.0,-0.0,15.42
2014-09,2014-10,Onion,Satara,Koregaon,13.67,10.0,17.33,0.5362,11.3,13.67,13.67,13.67,0.0,1.0,-1.0,-0.0,11.15
2014-09,2014-10,Onion,Solapur,Kurdwadi,11.37,5.67,17.08,1.0035,7.4,11.37,11.37,11.37,0.0,1.0,-1.0,-0.0,12.74
2014-09,2014-10,Onion,Nasik,Lasalgaon,13.6,3.23,19.43,1.1912,30562.0,13.6,13.6,13.6,0.0,1.0,-1.0,-0.0,14.4
2014-09,2014-10,Onion,Aurangabad,Lasur Station,12.08,1.71,19.17,1.4454,2664.1,12.08,12.08,12.08,0.0,1.0,-1.0,-0.0,11.35
2014-09,2014-10,Onion,Satara,Lonand,13.72,7.22,16.13,0.6494,322.7,13.72,13.72,13.72,0.0,1.0,-1.0,-0.0,13.72
2014-09,2014-10,Onion,Nasik,Malegaon,11.06,3.89,13.64,0.8816,9824.6,11.06,11.06,11.06,0.0,1.0,-1.0,-0.0,12.89
2014-09,2014-10,Onion,Buldhana,Malkapur,11.98,7.69,14.9,0.6018,73.6,11.98,11.98,11.98,0.0,1.0,-1.0,-0.0,17.0
2014-09,2014-10,Onion,Pune,Manchar,12.0,4.0,20.0,1.3333,246.2,12.0,12.0,12.0,0.0,1.0,-1.0,-0.0,10.5
2014-09,2014-10,Onion,Nasik,Manmad,13.51,3.56,17.08,1.0007,11433.7,13.51,13.51,13.51,0.0,1.0,-1.0,-0.0,14.14
2014-09,2014-10,Onion,Mumbai,Mumbai,15.52,12.13,18.92,0.4375,19994.0,15.52,15.52,15.52,0.0,1.0,-1.0,-0.0,15.76
2014-09,2014-10,Onion,Nagpur,Nagpur,14.17,10.55,17.79,0.5109,8168.8,14.17,14.17,14.17,0.0,1.0,-1.0,-0.0,12.73
2014-09,2014-10,Onion,Nasik,Nandgaon,13.38,5.25,17.87,0.9432,5049.0,13.38,13.38,13.38,0.0,1.0,-1.0,-0.0,15.21
2014-09,2014-11,Onion,Nasik,Nashik,13.81,2.38,17.16,1.0702,2266.6,13.81,13.81,13.81,0.0,1.0,-1.0,-0.0,15.63
2014-09,2014-10,Onion,Ahmadnagar,Newasa-Ghodegaon,17.69,2.31,21.31,1.0741,18561.1,17.69,17.69,17.69,0.0,1.0,-1.0,-0.0,16.83
2014-09,2014-10,Onion,Solapur,Pandharpur,16.97,4.24,20.77,0.9741,106.6,16.97,16.97,16.97,0.0,1.0,-1.0,-0.0,15.06
2014-09,2014-10,Onion,Ahmadnagar,Parner,11.84,4.5,19.18,1.2399,1832.4,11.84,11.84,11.84,0.0,1.0,-1.0,-0.0,12.19
2014-09,2014-10,Onion,Ahmadnagar,Pathardi,13.08,2.08,17.23,1.1583,337.0,13.08,13.08,13.08,0.0,1.0,-1.0,-0.0,9.57
2014-09,2014-10,Onion,Satara,Phaltan,13.0,4.0,17.92,1.0708,801.3,13.0,13.0,13.0,0.0,1.0,-1.0,-0.0,15.0
2014-09,2014-10,Onion,Nasik,Pimpalgaon (B)-Saykheda,11.88,4.97,16.35,0.9579,10392.9,11.88,11.88,11.88,0.0,1.0,-1.0,-0.0,13.15
2014-09,2014-10,Onion,Nasik,Pimpalgaon Basawant,12.95,6.58,19.24,0.9776,30868.4,12.95,12.95,12.95,0.0,1.0,-1.0,-0.0,13.86
2014-09,2014-10,Onion,Pune,Pune,13.69,7.38,19.79,0.9065,22926.7,13.69,13.69,13.69,0.0,1.0,-1.0,-0.0,13.55
2014-09,2014-10,Onion,Pune,Pune-Pimpri,14.26,13.43,15.09,0.1164,9.0,14.26,14.26,14.26,0.0,1.0,-1.0,-0.0,16.19
2014-09,2014-10,Onion,Ahmadnagar,Rahata,14.05,4.4,20.7,1.1601,7388.3,14.05,14.05,14.05,0.0,1.0,-1.0,-0.0,13.38
2014-09,2014-10,Onion,Ahmadnagar,Rahuri,11.48,1.69,20.85,1.669,18029.1,11.48,11.48,11.48,0.0,1.0,-1.0,-0.0,11.56
2014-09,2014-10,Onion,Ahmadnagar,Rahuri-Vambori,10.64,1.36,19.91,1.7434,4797.2,10.64,10.64,10.64,0.0,1.0,-1.0,-0.0,11.79
2014-09,2014-10,Onion,Nagpur,Ramtek,0.2,0.17,0.23,0.3,185.9,0.2,0.2,0.2,0.0,1.0,-1.0,-0.0,0.15
2014-09,2014-10,Onion,Ahmadnagar,Sangamner,13.7,5.0,22.39,1.2693,3191.0,13.7,13.7,13.7,0.0,1.0,-1.0,-0.0,13.71
2014-09,2014-10,Onion,Nasik,Satana,14.95,9.95,18.73,0.5873,3522.0,14.95,14.95,14.95,0.0,1.0,-1.0,-0.0,14.0
2014-09,2014-10,Onion,Satara,Satara,15.69,13.5,17.88,0.2792,215.9,15.69,15.69,15.69,0.0,1.0,-1.0,-0.0,17.39
2014-09,2014-10,Onion,Dhule,Shirpur,11.24,2.74,12.86,0.9004,191.4,11.24,11.24,11.24,0.0,1.0,-1.0,-0.0,13.12
2014-09,2014-10,Onion,Ahmadnagar,Shrirampur,14.96,2.58,20.0,1.1644,11032.6,14.96,14.96,14.96,0.0,1.0,-1.0,-0.0,14.95
2014-09,2014-10,Onion,Nasik,Sinner,11.67,1.18,17.41,1.3907,11285.7,11.67,11.67,11.67,0.0,1.0,-1.0,-0.0,12.59
2014-09,2014-10,Onion,Solapur,Solapur,11.92,1.03,23.84,1.9136,11933.0,11.92,11.92,11.92,0.0,1.0,-1.0,-0.0,11.67
2014-09,2015-11,Onion,Kolhapur,Vadgaon Peth,20.0,15.0,25.0,0.5,14.0,20.0,20.0,20.0,0.0,1.0,-1.0,-0.0,18.0
2014-09,2014-10,Onion,Aurangabad,Vaijapur,10.98,2.11,21.42,1.7587,3569.1,10.98,10.98,10.98,0.0,1.0,-1.0,-0.0,10.57
2014-09,2014-10,Onion,Thane,Vasai,20.0,18.0,22.0,0.2,12.2,20.0,20.0,20.0,0.0,1.0,-1.0,-0.0,17.5
2014-09,2016-07,Onion,Sangli,Vita,15.0,12.0,17.0,0.3333,3.5,15.0,15.0,15.0,0.0,1.0,-1.0,-0.0,0.07
2014-09,2014-10,Onion,Nasik,Yeola,12.08,2.7,17.32,1.2103,13459.4,12.08,12.08,12.08,0.0,1.0,-1.0,-0.0,12.73
2014-09,2014-10,Rice,Gondiya,Aamgaon,17.44,16.45,18.43,0.1135,277.9,17.44,17.44,17.44,0.0,1.0,-1.0,-0.0,16.7
2014-09,2014-10,Rice,Gadchiroli,Aheri,15.75,15.75,15.75,0.0,4.0,15.75,15.75,15.75,0.0,1.0,-1.0,-0.0,19.5949
2014-09,2014-10,Rice,Ahmadnagar,Akole,16.81,14.5,19.0,0.2677,11.9,16.81,16.81,16.81,0.0,1.0,-1.0,-0.0,16.69
2014-09,2014-10,Rice,Raigad,Alibag,16.03,15.0,17.0,0.1248,87.0,16.03,16.03,16.03,0.0,1.0,-1.0,-0.0,16.0
2014-09,2014-10,Rice,Gondiya,Arjuni Morgaon,19.59,19.11,20.05,0.048,339.4,19.59,19.59,19.59,0.0,1.0,-1.0,-0.0,18.89
2014-09,2014-10,Rice,Gadchiroli,Armori,20.73,20.26,21.09,0.04,243.2,20.73,20.73,20.73,0.0,1.0,-1.0,-0.0,25.96
2014-09,2014-10,Rice,Gadchiroli,Armori-Desaiganj,18.71,17.0,19.53,0.1352,3342.4,18.71,18.71,18.71,0.0,1.0,-1.0,-0.0,18.38
2014-09,2014-10,Rice,Latur,Ausa,9.86,8.51,11.06,0.2586,1.1,9.86,9.86,9.86,0.0,1.0,-1.0,-0.0,10.51
2014-09,2014-10,Rice,Solapur,Barshi,16.32,14.94,16.63,0.1036,25.7,16.32,16.32,16.32,0.0,1.0,-1.0,-0.0,14.16
2014-09,2014-11,Rice,Bhandara,Bhandara,36.13,35.27,36.97,0.0471,447.0,36.13,36.13,36.13,0.0,1.0,-1.0,-0.0,31.48
2014-09,2014-10,Rice,Thane,Bhivandi,19.5,14.13,24.08,0.5103,84.9,19.5,19.5,19.5,0.0,1.0,-1.0,-0.0,20.11
2014-09,2014-10,Rice,Nagpur,Bhiwapur,27.27,25.83,28.68,0.1045,52.5,27.27,27.27,27.27,0.0,1.0,-1.0,-0.0,25.21
2014-09,2014-10,Rice,Chandrapur,Brahmpuri,27.08,26.6,27.55,0.0351,237.8,27.08,27.08,27.08,0.0,1.0,-1.0,-0.0,22.78
2014-09,2014-10,Rice,Chandrapur,Chimur,21.26,19.96,21.71,0.0823,52.5,21.26,21.26,21.26,0.0,1.0,-1.0,-0.0,21.41
2014-09,2014-10,Rice,Gadchiroli,Gadchiroli,21.51,20.4,22.1,0.079,675.2,21.51,21.51,21.51,0.0,1.0,-1.0,-0.0,21.4
2014-09,2014-11,Rice,Nasik,Ghoti,31.5615,31.5615,31.5615,0.0,19.5,31.5615,31.5615,31.5615,0.0,1.0,-1.0,-0.0,21.83
2014-09,2014-10,Rice,Chandrapur,Gondpimpri,20.81,20.48,21.21,0.0351,43.1,20.81,20.81,20.81,0.0,1.0,-1.0,-0.0,20.88
2014-09,2014-10,Rice,Raigad,Karjat (Raigad),26.0995,17.9163,35.5233,0.6746,452.0,26.0995,26.0995,26.0995,0.0,1.0,-1.0,-0.0,22.4712
2014-09,2014-10,Rice,Kolhapur,Kolhapur-Laxmipuri,23.9122,17.76,37.2051,0.8132,512.5,23.9122,23.9122,23.9122,0.0,1.0,-1.0,-0.0,30.0
2014-09,2014-10,Rice,Raigad,Mangaon(Bhadav),27.4689,16.0986,32.2559,0.5882,10.6,27.4689,27.4689,27.4689,0.0,1.0,-1.0,-0.0,21.9238
2014-09,2014-10,Rice,Chandrapur,Mul,23.97,22.07,25.84,0.1573,2369.3,23.97,23.97,23.97,0.0,1.0,-1.0,-0.0,23.99
2014-09,2014-10,Rice,Mumbai,Mumbai,79.07,58.0,99.24,0.5216,39242.8,79.07,79.07,79.07,0.0,1.0,-1.0,-0.0,74.73
2014-09,2014-10,Rice,Thane,Murbad,16.0,16.0,18.67,0.1669,15.4,16.0,16.0,16.0,0.0,1.0,-1.0,-0.0,16.11
2014-09,2014-10,Rice,Chandrapur,Nagbhid,23.78,22.57,25.0,0.1022,1590.2,23.78,23.78,23.78,0.0,1.0,-1.0,-0.0,24.1
2014-09,2014-10,Rice,Nagpur,Nagpur,36.92,35.57,38.28,0.0734,388.4,36.92,36.92,36.92,0.0,1.0,-1.0,-0.0,36.82
2014-09,2014-10,Rice,Nandurbar,Nandurbar,18.88,18.88,18.88,0.0,2.0,18.88,18.88,18.88,0.0,1.0,-1.0,-0.0,18.63
2014-09,2014-10,Rice,Bhandara,Pavani,23.77,22.9,24.16,0.053,91.3,23.77,23.77,23.77,0.0,1.0,-1.0,-0.0,22.2
2014-09,2014-10,Rice,Raigad,Pen,21.2859,19.7447,27.3518,0.3574,10.2,21.2859,21.2859,21.2859,0.0,1.0,-1.0,-0.0,22.6567
2014-09,2014-10,Rice,Pune,Pune,58.91,52.45,65.28,0.2178,2976.4,58.91,58.91,58.91,0.0,1.0,-1.0,-0.0,71.23
2014-09,2014-10,Rice,Raigad,Roha,13.5,13.0,14.0,0.0741,2.5,13.5,13.5,13.5,0.0,1.0,-1.0,-0.0,13.5
2014-09,2015-05,Rice,Sangli,Sangali,37.0,18.0,56.0,1.027,310.5,37.0,37.0,37.0,0.0,1.0,-1.0,-0.0,36.0
2014-09,2014-10,Rice,Nasik,Satana,15.41,15.41,15.41,0.0,0.6,15.41,15.41,15.41,0.0,1.0,-1.0,-0.0,14.52
2014-09,2014-12,Rice,Chandrapur,Savali,25.5,25.0,26.0,0.0392,283.8,25.5,25.5,25.5,0.0,1.0,-1.0,-0.0,19.88
2014-09,2014-10,Rice,Thane,Shahapur,14.88,14.15,15.21,0.0712,4.9,14.88,14.88,14.88,0.0,1.0,-1.0,-0.0,14.86
2014-09,2015-04,Rice,Chandrapur,Sindevahi,26.28,25.78,26.78,0.0381,167.3,26.28,26.28,26.28,0.0,1.0,-1.0,-0.0,15.59
2014-09,2014-10,Rice,Nasik,Sinner,14.76,14.76,14.76,0.0,0.3,14.76,14.76,14.76,0.0,1.0,-1.0,-0.0,14.21
2014-09,2014-10,Rice,Solapur,Solapur,38.34,21.6,57.32,0.9317,2447.9,38.34,38.34,38.34,0.0,1.0,-1.0,-0.0,38.17
2014-09,2014-10,Rice,Gondiya,Tiroda,21.02,20.35,21.72,0.0652,911.1,21.02,21.02,21.02,0.0,1.0,-1.0,-0.0,19.03
2014-09,2014-10,Rice,Osmanabad,Tuljapur,8.31,8.25,8.37,0.0144,2.8,8.31,8.31,8.31,0.0,1.0,-1.0,-0.0,7.94
2014-09,2014-10,Rice,Bhandara,Tumsar,21.4277,20.706,22.1572,0.0677,1556.9,21.4277,21.4277,21.4277,0.0,1.0,-1.0,-0.0,20.9194
2014-09,2014-10,Rice,Nagpur,Umared,32.31,20.0,44.63,0.7623,401.7,32.31,32.31,32.31,0.0,1.0,-1.0,-0.0,32.0
2014-09,2014-10,Rice,Osmanabad,Umarga,11.63,8.76,12.25,0.3001,0.6,11.63,11.63,11.63,0.0,1.0,-1.0,-0.0,8.0
2014-09,2014-10,Rice,Thane,Vasai,21.2542,15.8644,35.2881,0.9139,59.0,21.2542,21.2542,21.2542,0.0,1.0,-1.0,-0.0,24.5856
2014-09,2014-10,Soybean,Yewatmal,Aarni,32.7,30.0,34.5,0.1376,16.5,32.7,32.7,32.7,0.0,1.0,-1.0,-0.0,30.51
2014-09,2014-10,Soybean,Amaravathi,Achalpur,29.9,27.0,32.79,0.1936,27.0,29.9,29.9,29.9,0.0,1.0,-1.0,-0.0,30.13
2014-09,2014-10,Soybean,Hingoli,Akhadabalapur,36.77,36.27,37.55,0.0348,31.1,36.77,36.77,36.77,0.0,1.0,-1.0,-0.0,28.11
2014-09,2014-10,Soybean,Ahmadnagar,Akole,31.0,30.0,32.0,0.0645,3.5,31.0,31.0,31.0,0.0,1.0,-1.0,-0.0,28.6
2014-09,2014-11,Soybean,Amaravathi,Amarawati,31.03,30.25,32.43,0.0703,1.6,31.03,31.03,31.03,0.0,1.0,-1.0,-0.0,31.9
2014-09,2014-10,Soybean,Beed,Ambejogai,32.27,30.05,33.92,0.1199,120.9,32.27,32.27,32.27,0.0,1.0,-1.0,-0.0,30.78
2014-09,2014-10,Soybean,Amaravathi,Anajngaon Surji,31.11,30.22,32.11,0.0608,54.0,31.11,31.11,31.11,0.0,1.0,-1.0,-0.0,29.18
2014-09,2014-10,Soybean,Latur,Ausa,32.99,31.67,33.42,0.053,23.0,32.99,32.99,32.99,0.0,1.0,-1.0,-0.0,31.3
2014-09,2014-11,Soybean,Pune,Baramati,31.5,20.0,31.5,0.3651,1.0,31.5,31.5,31.5,0.0,1.0,-1.0,-0.0,31.43
2014-09,2014-10,Soybean,Solapur,Barshi-Vairag,31.85,30.67,31.93,0.0396,5.5,31.85,31.85,31.85,0.0,1.0,-1.0,-0.0,31.05
2014-09,2014-10,Soybean,Beed,Beed,32.25,32.0,32.35,0.0109,2.3,32.25,32.25,32.25,0.0,1.0,-1.0,-0.0,31.02
2014-09,2014-11,Soybean,Bhandara,Bhandara,35.4,35.0,36.5,0.0424,6.0,35.4,35.4,35.4,0.0,1.0,-1.0,-0.0,31.97
2014-09,2014-10,Soybean,Nanded,Bhokar,35.19,34.55,35.86,0.0372,4.4,35.19,35.19,35.19,0.0,1.0,-1.0,-0.0,29.5
2014-09,2014-10,Soybean,Buldhana,Buldhana,31.33,29.76,33.28,0.1124,15.0,31.33,31.33,31.33,0.0,1.0,-1.0,-0.0,29.83
2014-09,2014-12,Soybean,Jalgaon,Chalisgaon,30.33,25.0,32.17,0.2364,2.7,30.33,30.33,30.33,0.0,1.0,-1.0,-0.0,30.8
2014-09,2014-11,Soybean,Buldhana,Chikhali,31.43,31.43,47.61,0.5148,127.5,31.43,31.43,31.43,0.0,1.0,-1.0,-0.0,31.56
2014-09,2014-10,Soybean,Jalgaon,Chopda,30.0,27.33,30.0,0.089,0.5,30.0,30.0,30.0,0.0,1.0,-1.0,-0.0,31.24
2014-09,2014-11,Soybean,Amaravathi,Daryapur,30.62,25.0,31.0,0.196,9.6,30.62,30.62,30.62,0.0,1.0,-1.0,-0.0,31.62
2014-09,2014-10,Soybean,Amaravathi,Dhamangaon-Rly,32.5,30.72,35.12,0.1354,142.2,32.5,32.5,32.5,0.0,1.0,-1.0,-0.0,30.42
2014-09,2014-10,Soybean,Dhule,Dhule,28.84,25.36,29.56,0.1456,13.5,28.84,28.84,28.84,0.0,1.0,-1.0,-0.0,31.0
2014-09,2014-10,Soybean,Yewatmal,Digras,11.7,11.7,31.76,1.7145,6.3,11.7,11.7,11.7,0.0,1.0,-1.0,-0.0,29.22
2014-09,2014-10,Soybean,Aurangabad,Gangapur,30.0,29.5,33.2,0.1233,0.1,30.0,30.0,30.0,0.0,1.0,-1.0,-0.0,29.85
2014-09,2014-10,Soybean,Beed,Gevrai,29.18,27.77,57.27,1.011,1.6,29.18,29.18,29.18,0.0,1.0,-1.0,-0.0,29.28
2014-09,2014-10,Soybean,Nanded,Hadgaon,36.0,36.0,37.5,0.0417,4.8,36.0,36.0,36.0,0.0,1.0,-1.0,-0.0,28.75
2014-09,2014-10,Soybean,Wardha,Hinganghat,31.81,28.78,34.84,0.1905,1351.9,31.81,31.81,31.81,0.0,1.0,-1.0,-0.0,29.79
2014-09,2014-10,Soybean,Hingoli,Hingoli,32.87,31.86,33.89,0.0618,280.4,32.87,32.87,32.87,0.0,1.0,-1.0,-0.0,30.91
2014-09,2014-10,Soybean,Buldhana,Jalgaon Jamod,31.5,31.0,32.0,0.0317,1.9,31.5,31.5,31.5,0.0,1.0,-1.0,-0.0,30.0
2014-09,2014-10,Soybean,Buldhana,Jalgaon Jamod-Aasalgaon,31.86,30.57,33.14,0.0807,15.8,31.86,31.86,31.86,0.0,1.0,-1.0,-0.0,29.7
2014-09,2014-10,Soybean,Jalna,Jalna,31.53,30.41,31.99,0.0501,64.4,31.53,31.53,31.53,0.0,1.0,-1.0,-0.0,29.63
2014-09,2014-10,Soybean,Ahmadnagar,Jamkhed,30.8,28.8,32.8,0.1299,15.5,30.8,30.8,30.8,0.0,1.0,-1.0,-0.0,29.41
2014-09,2014-10,Soybean,Parbhani,Jintur,31.59,31.04,31.89,0.0269,12.6,31.59,31.59,31.59,0.0,1.0,-1.0,-0.0,30.72
2014-09,2014-10,Soybean,Parbhani,Jintur-Bori,31.58,29.87,32.17,0.0728,1.3,31.58,31.58,31.58,0.0,1.0,-1.0,-0.0,30.19
2014-09,2014-10,Soybean,Beed,Kada,30.13,29.63,30.3,0.0222,2.5,30.13,30.13,30.13,0.0,1.0,-1.0,-0.0,29.97
2014-09,2015-05,Soybean,Beed,Kada (Ashti),27.01,27.01,27.01,0.0,0.1,27.01,27.01,27.01,0.0,1.0,-1.0,-0.0,35.0
2014-09,2014-10,Soybean,Osmanabad,Kalamb (Os),32.65,30.41,33.2,0.0855,24.6,32.65,32.65,32.65,0.0,1.0,-1.0,-0.0,30.9
2014-09,2014-10,Soybean,Hingoli,Kalamnuri,40.0,40.0,40.0,0.0,10.0,40.0,40.0,40.0,0.0,1.0,-1.0,-0.0,29.2
2014-09,2014-10,Soybean,Wasim,Karanja,31.69,29.44,33.53,0.1291,844.5,31.69,31.69,31.69,0.0,1.0,-1.0,-0.0,29.54
2014-09,2014-10,Soybean,Buldhana,Khamgaon,32.0,29.9,34.1,0.1313,1605.9,32.0,32.0,32.0,0.0,1.0,-1.0,-0.0,29.53
2014-09,2014-10,Soybean,Beed,Kille Dharur,31.89,30.24,32.78,0.0796,8.0,31.89,31.89,31.89,0.0,1.0,-1.0,-0.0,30.12
2014-09,2014-10,Soybean,Ahmadnagar,Kopargaon,31.38,29.54,32.47,0.0934,21.6,31.38,31.38,31.38,0.0,1.0,-1.0,-0.0,29.89
2014-09,2014-10,Soybean,Nasik,Lasalgaon,34.31,19.54,35.07,0.4526,92.5,34.31,34.31,34.31,0.0,1.0,-1.0,-0.0,31.47
2014-09,2014-10,Soybean,Aurangabad,Lasur Station,30.12,29.72,30.12,0.0133,0.7,30.12,30.12,30.12,0.0,1.0,-1.0,-0.0,31.16
2014-09,2014-10,Soybean,Latur,Latur,35.2,31.27,36.58,0.1509,1125.6,35.2,35.2,35.2,0.0,1.0,-1.0,-0.0,32.61
2014-09,2014-10,Soybean,Buldhana,Lonar,32.45,31.37,33.56,0.0675,295.5,32.45,32.45,32.45,0.0,1.0,-1.0,-0.0,30.74
2014-09,2014-10,Soybean,Beed,Majalgaon,32.42,32.23,33.27,0.0321,1.0,32.42,32.42,32.42,0.0,1.0,-1.0,-0.0,28.87
2014-09,2014-10,Soybean,Nasik,Malegaon,33.09,33.08,33.14,0.0018,3.3,33.09,33.09,33.09,0.0,1.0,-1.0,-0.0,30.55
2014-09,2014-10,Soybean,Buldhana,Malkapur,32.37,28.36,33.31,0.1529,114.5,32.37,32.37,32.37,0.0,1.0,-1.0,-0.0,31.4
2014-09,2014-10,Soybean,Nagpur,Mandhal,29.8,28.93,31.06,0.0715,22.2,29.8,29.8,29.8,0.0,1.0,-1.0,-0.0,31.26
2014-09,2014-10,Soybean,Wasim,Mangrulpeer,31.23,28.43,33.09,0.1492,152.9,31.23,31.23,31.23,0.0,1.0,-1.0,-0.0,29.53
2014-09,2014-10,Soybean,Wasim,Manora,32.25,30.43,34.14,0.115,52.2,32.25,32.25,32.25,0.0,1.0,-1.0,-0.0,30.62
2014-09,2014-10,Soybean,Jalna,Mantha,30.0,29.33,30.67,0.0447,2.8,30.0,30.0,30.0,0.0,1.0,-1.0,-0.0,29.13
2014-09,2014-10,Soybean,Amaravathi,Morshi,31.12,30.01,32.22,0.071,238.9,31.12,31.12,31.12,0.0,1.0,-1.0,-0.0,29.57
2014-09,2014-10,Soybean,Akola,Murtizapur,31.82,30.32,33.3,0.0937,362.0,31.82,31.82,31.82,0.0,1.0,-1.0,-0.0,28.07
2014-09,2014-10,Soybean,Nagpur,Nagpur,31.05,28.81,33.51,0.1514,136.8,31.05,31.05,31.05,0.0,1.0,-1.0,-0.0,30.05
2014-09,2014-10,Soybean,Buldhana,Nandura,31.71,29.46,33.42,0.1249,78.6,31.71,31.71,31.71,0.0,1.0,-1.0,-0.0,29.63
2014-09,2014-10,Soybean,Nandurbar,Nandurbar,33.13,32.5,33.75,0.0377,0.6,33.13,33.13,33.13,0.0,1.0,-1.0,-0.0,30.82
