date,crop,district,apmc,modal_price_kg,min_price_kg,max_price_kg,arrival_mt,year,month_name
2014-09,Soybean,Nasik,Lasalgaon,34.31,19.54,35.07,92.5,2014,September
2014-09,Soybean,Aurangabad,Lasur Station,30.12,29.72,30.12,0.7,2014,September
2014-09,Soybean,Latur,Latur,35.2,31.27,36.58,1125.6,2014,September
2014-09,Soybean,Buldhana,Lonar,32.45,31.37,33.56,295.5,2014,September
2014-09,Soybean,Beed,Majalgaon,32.42,32.23,33.27,1.0,2014,September
2014-09,Soybean,Nasik,Malegaon,33.09,33.08,33.14,3.3,2014,September
2014-09,Soybean,Buldhana,Malkapur,32.37,28.36,33.31,114.5,2014,September
2014-09,Soybean,Nagpur,Mandhal,29.8,28.93,31.06,22.2,2014,September
2014-09,Soybean,Wasim,Mangrulpeer,31.23,28.43,33.09,152.9,2014,September
2014-09,Soybean,Wasim,Manora,32.25,30.43,34.14,52.2,2014,September
2014-09,Soybean,Jalna,Mantha,30.0,29.33,30.67,2.8,2014,September
2014-09,Soybean,Amaravathi,Morshi,31.12,30.01,32.22,238.9,2014,September
2014-09,Soybean,Akola,Murtizapur,31.82,30.32,33.3,362.0,2014,September
2014-09,Soybean,Nagpur,Nagpur,31.05,28.81,33.51,136.8,2014,September
2014-09,Soybean,Buldhana,Nandura,31.71,29.46,33.42,78.6,2014,September
2014-09,Soybean,Nandurbar,Nandurbar,33.13,32.5,33.75,0.6,2014,September
2014-09,Soybean,Yewatmal,Ner Parasopant,33.51,32.55,34.49,75.4,2014,September
2014-09,Soybean,Latur,Nilanga,34.31,31.89,35.08,9.1,2014,September
2014-09,Soybean,Parbhani,Parbhani,32.26,31.52,32.88,39.0,2014,September
2014-09,Soybean,Beed,Parli-Vaijnath,32.11,31.19,34.43,66.1,2014,September
2014-09,Soybean,Akola,Patur,30.93,28.67,32.0,2.2,2014,September
2014-09,Soybean,Parbhani,Purna,31.72,30.9,32.17,2.0,2014,September
2014-09,Soybean,Ahmadnagar,Rahata,33.0,33.0,33.0,0.1,2014,September
2014-09,Soybean,Ahmadnagar,Rahuri-Vambori,32.07,31.48,32.67,23.3,2014,September
2014-09,Soybean,Chandrapur,Rajura,33.39,33.39,33.39,32.0,2014,September
2014-09,Soybean,Sangli,Sangali,31.62,27.5,35.54,1392.6,2014,September
2014-09,Soybean,Ahmadnagar,Sangamner,35.0,35.0,35.0,0.9,2014,September
2014-09,Soybean,Nasik,Satana,33.49,33.49,33.49,1.8,2014,September
2014-09,Soybean,Nagpur,Savner,28.26,26.87,29.66,13.7,2014,September
2014-09,Soybean,Buldhana,Shegaon,30.33,28.93,30.99,15.9,2014,September
2014-09,Soybean,Dhule,Shirpur,29.0,26.5,29.0,0.3,2014,September
2014-09,Soybean,Ahmadnagar,Shrirampur,31.88,31.88,31.88,0.5,2014,September
2014-09,Soybean,Nasik,Sinner,33.49,30.89,34.05,6.0,2014,September
2014-09,Soybean,Parbhani,Sonpeth,32.5,30.3,33.06,2.8,2014,September
2014-09,Soybean,Parbhani,Tadkalas,18.01,18.0,18.01,0.4,2014,September
2014-09,Soybean,Sangli,Tasgaon,30.66,29.7,31.8,64.0,2014,September
2014-09,Soybean,Akola,Telhara,31.5,31.02,32.21,56.5,2014,September
2014-09,Soybean,Osmanabad,Tuljapur,32.85,32.85,32.85,0.3,2014,September
2014-09,Soybean,Latur,Udgir,34.44,34.05,34.84,282.2,2014,September
2014-09,Soybean,Nagpur,Umared,30.63,29.88,31.69,102.8,2014,September
2014-09,Soybean,Osmanabad,Umarga,32.35,30.26,33.17,5.2,2014,September
2014-09,Soybean,Yewatmal,Umarkhed,33.0,30.0,35.0,10.0,2014,September
2014-09,Soybean,Yewatmal,Umarkhed-Danki,33.0,30.0,35.0,10.0,2014,September
2014-09,Soybean,Yewatmal,Vani,30.7,30.44,31.2,2.8,2014,September
2014-09,Soybean,Amaravathi,Varud-Rajura Bazar,32.4,31.13,33.37,2.1,2014,September
2014-09,Soybean,Wardha,Wardha,30.63,29.54,31.76,54.0,2014,September
2014-09,Soybean,Wasim,Washim,32.78,31.17,34.71,1400.3,2014,September
2014-09,Soybean,Yewatmal,Yeotmal,32.25,30.63,33.79,216.2,2014,September
2014-10,Bajra,Amaravathi,Achalpur,17.25,17.25,17.25,0.1,2014,October
2014-10,Bajra,Latur,Ahmedpur,11.11,11.11,11.11,0.7,2014,October
2014-10,Bajra,Solapur,Akkolkot,14.08,13.7,14.29,26.2,2014,October
2014-10,Bajra,Solapur,Akluj,16.38,15.26,16.38,3.7,2014,October
2014-10,Bajra,Ahmadnagar,Akole,15.6,13.9,17.0,3.0,2014,October
2014-10,Bajra,Jalgaon,Amalner,11.84,10.78,12.92,97.4,2014,October
2014-10,Bajra,Beed,Ambejogai,15.46,15.06,15.96,1.0,2014,October
2014-10,Bajra,Sangli,Atpadi,17.0,15.0,19.0,0.6,2014,October
2014-10,Bajra,Latur,Ausa,15.51,15.51,15.51,0.1,2014,October
2014-10,Bajra,Pune,Baramati,16.26,14.5,18.0,62.2,2014,October
2014-10,Bajra,Solapur,Barshi,16.11,16.11,17.5,0.7,2014,October
2014-10,Bajra,Beed,Beed,15.98,13.3,16.93,492.2,2014,October
2014-10,Bajra,Jalgaon,Bhusaval,12.5,12.5,12.5,0.4,2014,October
2014-10,Bajra,Jalgaon,Chalisgaon,12.83,12.08,13.38,115.5,2014,October
2014-10,Bajra,Jalgaon,Chopda,12.86,11.99,13.13,81.4,2014,October
2014-10,Bajra,Nasik,Devala,13.76,12.83,14.97,79.0,2014,October
2014-10,Bajra,Dhule,Dhule,13.79,10.04,15.12,396.4,2014,October
2014-10,Bajra,Dhule,Dondaicha,13.82,12.81,14.53,106.7,2014,October
2014-10,Bajra,Solapur,Dudhani,13.75,10.95,15.05,595.0,2014,October
2014-10,Bajra,Aurangabad,Gangapur,13.35,12.45,14.4,47.7,2014,October
2014-10,Bajra,Beed,Gevrai,13.36,11.97,14.95,355.8,2014,October
2014-10,Bajra,Jalna,Ghansawangi,13.5,11.5,14.5,19.8,2014,October
2014-10,Bajra,Jalgaon,Jalgaon,13.5,12.98,13.66,26.3,2014,October
2014-10,Bajra,Jalna,Jalna,14.15,11.08,16.1,809.9,2014,October
2014-10,Bajra,Jalna,Jalna-Badnapur,13.0,10.5,13.5,1.4,2014,October
2014-10,Bajra,Ahmadnagar,Jamkhed,14.16,13.29,15.03,255.4,2014,October
2014-10,Bajra,Beed,Kada,14.58,12.34,16.38,113.8,2014,October
2014-10,Bajra,Osmanabad,Kalamb (Os),13.74,13.47,13.74,6.0,2014,October
2014-10,Bajra,Nasik,Kalvan,12.36,10.56,13.68,61.8,2014,October
2014-10,Bajra,Aurangabad,Kannad,13.06,12.5,13.67,20.8,2014,October
2014-10,Bajra,Beed,Kej,14.48,14.48,14.74,0.5,2014,October
2014-10,Bajra,Buldhana,Khamgaon,13.3,12.66,13.94,165.3,2014,October
2014-10,Bajra,Beed,Kille Dharur,16.09,13.39,18.3,61.4,2014,October
2014-10,Bajra,Kolhapur,Kolhapur-Laxmipuri,18.0,17.0,19.0,1.0,2014,October
2014-10,Bajra,Ahmadnagar,Kopargaon,13.63,12.04,14.51,64.4,2014,October
2014-10,Bajra,Solapur,Kurdwadi,15.41,15.41,15.41,0.7,2014,October
2014-10,Bajra,Nasik,Lasalgaon,13.79,11.18,14.47,50.9,2014,October
2014-10,Bajra,Aurangabad,Lasur Station,14.29,11.26,16.0,205.1,2014,October
2014-10,Bajra,Satara,Lonand,14.38,12.63,17.38,20.8,2014,October
2014-10,Bajra,Beed,Majalgaon,14.81,10.6,16.69,180.1,2014,October
2014-10,Bajra,Nasik,Malegaon,14.19,12.51,15.61,367.1,2014,October
2014-10,Bajra,Buldhana,Malkapur,12.55,11.0,13.0,3.4,2014,October
2014-10,Bajra,Solapur,Mangalwedha,15.19,14.13,15.34,9.8,2014,October
2014-10,Bajra,Nasik,Manmad,14.32,11.14,15.32,124.3,2014,October
2014-10,Bajra,Osmanabad,Murum,14.32,14.04,28.09,13.4,2014,October
2014-10,Bajra,Nasik,Nandgaon,13.62,11.17,14.26,77.9,2014,October
2014-10,Bajra,Buldhana,Nandura,13.37,12.37,14.2,105.1,2014,October
2014-10,Bajra,Nandurbar,Nandurbar,13.28,10.73,15.05,100.7,2014,October
2014-10,Bajra,Ahmadnagar,Newasa,13.3,13.2,13.5,3.0,2014,October
2014-10,Bajra,Beed,Parli-Vaijnath,16.61,16.41,16.98,11.0,2014,October
2014-10,Bajra,Ahmadnagar,Pathardi,14.29,12.86,15.48,63.8,2014,October
2014-10,Bajra,Parbhani,Pathari,8.05,8.05,26.7,9.5,2014,October
2014-10,Bajra,Satara,Phaltan,15.5,13.5,17.67,38.9,2014,October
2014-10,Bajra,Pune,Pune,26.69,21.42,31.96,109.5,2014,October
2014-10,Bajra,Yewatmal,Pusad,16.2,14.52,17.97,5.2,2014,October
2014-10,Bajra,Ahmadnagar,Rahata,13.95,13.6,14.19,3.1,2014,October
2014-10,Bajra,Ahmadnagar,Rahuri,13.67,13.52,13.82,4.9,2014,October
2014-10,Bajra,Ahmadnagar,Rahuri-Vambori,14.93,13.69,15.89,36.5,2014,October
2014-10,Bajra,Parbhani,Sailu,16.0,16.0,16.0,0.3,2014,October
2014-10,Bajra,Dhule,Sakri,11.55,11.32,11.73,1.3,2014,October
2014-10,Bajra,Sangli,Sangali,15.55,13.33,17.77,247.3,2014,October
2014-10,Bajra,Ahmadnagar,Sangamner,14.13,13.0,14.75,8.0,2014,October
2014-10,Bajra,Nasik,Satana,14.14,10.99,15.55,179.3,2014,October
2014-10,Bajra,Nandurbar,Shahada,12.22,12.12,12.94,8.1,2014,October
2014-10,Bajra,Ahmadnagar,Shevgaon,12.71,11.24,13.48,49.7,2014,October
2014-10,Bajra,Ahmadnagar,Shevgaon-Bodhegaon,12.37,11.8,12.81,132.4,2014,October
2014-10,Bajra,Dhule,Shirpur,12.96,9.35,14.29,421.4,2014,October
2014-10,Bajra,Pune,Shirur,13.9,13.53,14.31,10.4,2014,October
2014-10,Bajra,Ahmadnagar,Shrirampur,13.78,12.95,14.38,18.5,2014,October
2014-10,Bajra,Nasik,Sinner,12.52,10.26,14.39,69.9,2014,October
2014-10,Bajra,Solapur,Solapur,13.13,12.02,14.64,20.9,2014,October
2014-10,Bajra,Parbhani,Sonpeth,14.26,14.26,14.26,0.1,2014,October
2014-10,Bajra,Osmanabad,Tuljapur,12.51,12.51,12.51,0.4,2014,October
2014-10,Bajra,Osmanabad,Umarga,12.28,11.83,13.19,14.8,2014,October
2014-10,Bajra,Satara,Vaduj,14.34,13.88,14.81,13.5,2014,October
2014-10,Bajra,Aurangabad,Vaijapur,13.38,11.17,14.85,69.0,2014,October
2014-10,Bajra,Thane,Vasai,16.0,14.5,19.5,2.8,2014,October
2014-10,Bajra,Nasik,Yeola,13.14,12.45,14.7,38.6,2014,October
2014-10,Cotton,Wardha,Arvi,38.02,37.4,38.4,73.0,2014,October
2014-10,Cotton,Sangli,Atpadi,45.0,42.0,48.0,0.7,2014,October
2014-10,Cotton,Nagpur,Bhiwapur,36.5,35.0,38.0,15.0,2014,October
2014-10,Cotton,Nanded,Bhokar,39.56,39.56,39.89,668.4,2014,October
2014-10,Cotton,Yewatmal,Darwha,36.75,35.0,38.5,21.7,2014,October
2014-10,Cotton,Amaravathi,Daryapur,40.25,40.0,40.5,20.0,2014,October
2014-10,Cotton,Buldhana,Deulgaon Raja,39.27,39.04,40.44,213.2,2014,October
2014-10,Cotton,Beed,Gevrai,39.12,38.2,40.05,194.5,2014,October
2014-10,Cotton,Jalna,Ghansawangi,38.5,37.25,39.25,14.9,2014,October
2014-10,Cotton,Nanded,Kinwat,37.82,35.91,39.73,99.8,2014,October
2014-10,Cotton,Nanded,Mahur,37.62,36.23,39.0,237.0,2014,October
2014-10,Cotton,Beed,Majalgaon,40.93,40.8,41.03,138.5,2014,October
2014-10,Cotton,Parbhani,Parbhani,40.5,40.09,40.5,78.1,2014,October
2014-10,Cotton,Wardha,Pulgaon,39.31,38.75,39.86,164.3,2014,October
2014-10,Cotton,Chandrapur,Rajura,39.11,39.11,39.11,7.2,2014,October
2014-10,Cotton,Yewatmal,Ralegaon,37.98,37.44,38.5,897.8,2014,October
2014-10,Cotton,Ahmadnagar,Shrigonda,41.0,41.0,41.0,2.5,2014,October
2014-10,Cotton,Wardha,Sindi,39.5,39.5,39.5,0.5,2014,October
2014-10,Cotton,Akola,Telhara,38.71,38.71,39.44,130.0,2014,October
2014-10,Cotton,Yewatmal,Vani,37.6,34.0,38.61,110.8,2014,October
2014-10,Cotton,Yewatmal,Yeotmal,38.0,37.5,38.55,61.5,2014,October
2014-10,Jowar,Amaravathi,Achalpur,15.4,15.3,15.5,0.5,2014,October
2014-10,Jowar,Gadchiroli,Aheri,12.0,11.0,14.0,2.6,2014,October
2014-10,Jowar,Latur,Ahmedpur,10.23,8.95,11.5,6.4,2014,October
2014-10,Jowar,Hingoli,Akhadabalapur,15.25,15.0,15.5,5.6,2014,October
2014-10,Jowar,Solapur,Akkolkot,13.01,10.63,24.0,4.4,2014,October
2014-10,Jowar,Solapur,Akluj,24.0,15.3,24.0,2.5,2014,October
2014-10,Jowar,Akola,Akola,11.35,10.74,11.95,17.0,2014,October
2014-10,Jowar,Jalgaon,Amalner,14.43,13.0,15.76,334.1,2014,October
2014-10,Jowar,Beed,Ambejogai,18.49,17.23,20.24,9.1,2014,October
2014-10,Jowar,Amaravathi,Anajngaon Surji,14.04,13.75,14.42,7.2,2014,October
2014-10,Jowar,Sangli,Atpadi,18.75,17.0,20.5,15.7,2014,October
2014-10,Jowar,Latur,Ausa,13.39,12.37,14.68,29.1,2014,October
2014-10,Jowar,Pune,Baramati,24.0,21.5,29.5,45.4,2014,October
2014-10,Jowar,Solapur,Barshi,18.14,11.94,25.54,401.6,2014,October
2014-10,Jowar,Solapur,Barshi-Vairag,17.8,11.84,22.2,127.6,2014,October
2014-10,Jowar,Beed,Beed,20.51,16.14,23.27,78.9,2014,October
2014-10,Jowar,Nanded,Bhokar,13.85,12.68,14.59,32.7,2014,October
2014-10,Jowar,Jalna,Bhokardan,12.33,12.26,12.41,22.6,2014,October
2014-10,Jowar,Jalna,Bhokardan-Pimpalgaon Renu,12.56,12.45,12.69,4.8,2014,October
2014-10,Jowar,Jalgaon,Bhusaval,10.57,10.36,11.01,12.9,2014,October
2014-10,Jowar,Jalgaon,Chalisgaon,14.0,11.42,14.92,77.5,2014,October
2014-10,Jowar,Amaravathi,Chandur Bajar,14.5,13.52,15.0,13.2,2014,October
2014-10,Jowar,Jalgaon,Chopda,14.79,13.28,16.01,82.0,2014,October
2014-10,Jowar,Nasik,Devala,25.05,23.44,25.76,1.5,2014,October
2014-10,Jowar,Dhule,Dhule,16.95,15.16,22.34,65.7,2014,October
2014-10,Jowar,Dhule,Dondaicha,16.76,14.88,18.0,85.9,2014,October
2014-10,Jowar,Solapur,Dudhani,11.61,9.85,14.86,126.3,2014,October
2014-10,Jowar,Parbhani,Gangakhed,15.38,14.5,15.65,92.0,2014,October
2014-10,Jowar,Aurangabad,Gangapur,14.93,13.75,16.08,22.3,2014,October
2014-10,Jowar,Beed,Gevrai,17.25,15.0,21.68,140.5,2014,October
2014-10,Jowar,Nanded,Hadgaon,15.0,15.0,16.0,3.1,2014,October
2014-10,Jowar,Hingoli,Hingoli,13.35,10.8,15.9,1.1,2014,October
2014-10,Jowar,Jalgaon,Jalgaon,13.45,12.81,14.11,146.7,2014,October
2014-10,Jowar,Buldhana,Jalgaon Jamod,10.5,10.0,11.0,0.4,2014,October
2014-10,Jowar,Buldhana,Jalgaon Jamod-Aasalgaon,10.88,10.13,11.63,7.7,2014,October
2014-10,Jowar,Jalna,Jalna,18.6,11.45,26.75,974.0,2014,October
2014-10,Jowar,Ahmadnagar,Jamkhed,23.49,17.41,29.56,559.3,2014,October
2014-10,Jowar,Parbhani,Jintur,13.27,11.59,18.67,42.8,2014,October
2014-10,Jowar,Parbhani,Jintur-Bori,11.55,11.0,13.25,5.5,2014,October
2014-10,Jowar,Beed,Kada,24.05,15.3,28.94,61.4,2014,October
2014-10,Jowar,Osmanabad,Kalamb (Os),14.61,13.22,16.85,97.1,2014,October
2014-10,Jowar,Aurangabad,Kannad,13.74,13.4,13.9,1.6,2014,October
2014-10,Jowar,Wasim,Karanja,14.45,13.4,14.45,5.2,2014,October
2014-10,Jowar,Beed,Kej,16.87,16.77,18.11,3.8,2014,October
2014-10,Jowar,Buldhana,Khamgaon,11.09,10.68,11.51,71.4,2014,October
2014-10,Jowar,Beed,Kille Dharur,16.34,15.09,19.07,14.5,2014,October
2014-10,Jowar,Kolhapur,Kolhapur-Laxmipuri,23.0,17.0,39.0,10.0,2014,October
2014-10,Jowar,Ahmadnagar,Kopargaon,14.0,14.0,14.0,0.2,2014,October
2014-10,Jowar,Satara,Koregaon,16.0,16.0,16.0,0.3,2014,October
2014-10,Jowar,Solapur,Kurdwadi,17.79,12.12,23.45,24.1,2014,October
2014-10,Jowar,Nasik,Lasalgaon,19.92,18.53,20.68,2.4,2014,October
2014-10,Jowar,Aurangabad,Lasur Station,14.38,11.6,17.43,149.1,2014,October
2014-10,Jowar,Latur,Latur,18.9,12.32,23.6,101.6,2014,October
2014-10,Jowar,Nanded,Loha,14.01,12.16,15.5,8.3,2014,October
2014-10,Jowar,Satara,Lonand,17.5,15.5,19.53,21.7,2014,October
2014-10,Jowar,Buldhana,Lonar,11.95,11.37,12.53,63.0,2014,October
2014-10,Jowar,Beed,Majalgaon,19.06,10.25,25.92,88.4,2014,October
2014-10,Jowar,Nasik,Malegaon,19.06,17.47,20.84,2.7,2014,October
2014-10,Jowar,Buldhana,Malkapur,11.35,10.7,12.55,27.7,2014,October
2014-10,Jowar,Solapur,Mangalwedha,20.3,15.8,23.47,136.8,2014,October
2014-10,Jowar,Jalna,Mantha,14.93,11.29,15.71,9.5,2014,October
2014-10,Jowar,Solapur,Mohol,19.67,15.43,22.47,14.1,2014,October
2014-10,Jowar,Amaravathi,Morshi,14.5,14.0,15.0,4.9,2014,October
2014-10,Jowar,Mumbai,Mumbai,23.0,17.0,30.0,143.0,2014,October
2014-10,Jowar,Buldhana,Nandura,12.17,11.04,13.07,47.1,2014,October
2014-10,Jowar,Nandurbar,Nandurbar,14.19,11.68,16.63,1644.7,2014,October
2014-10,Jowar,Ahmadnagar,Newasa,15.5,15.5,15.5,0.3,2014,October
2014-10,Jowar,Latur,Nilanga,10.13,10.0,10.16,3.0,2014,October
2014-10,Jowar,Osmanabad,Osmanabad,18.38,15.4,21.36,6.0,2014,October
2014-10,Jowar,Beed,Parli-Vaijnath,15.22,12.85,16.35,68.4,2014,October
2014-10,Jowar,Ahmadnagar,Pathardi,16.81,15.35,19.0,47.3,2014,October
2014-10,Jowar,Parbhani,Pathari,19.76,19.76,21.51,1.5,2014,October
2014-10,Jowar,Satara,Phaltan,20.33,16.0,25.67,81.6,2014,October
2014-10,Jowar,Pune,Pune,26.84,24.72,28.97,657.7,2014,October
2014-10,Jowar,Parbhani,Purna,10.77,10.77,10.77,0.6,2014,October
2014-10,Jowar,Yewatmal,Pusad,14.31,13.22,15.37,107.4,2014,October
2014-10,Jowar,Ahmadnagar,Rahata,12.63,10.88,13.75,1.8,2014,October
2014-10,Jowar,Ahmadnagar,Rahuri,15.25,14.88,15.5,0.8,2014,October
2014-10,Jowar,Ahmadnagar,Rahuri-Vambori,17.49,16.31,18.68,4.3,2014,October
2014-10,Jowar,Jalgaon,Raver,13.35,11.83,13.97,103.4,2014,October
2014-10,Jowar,Parbhani,Sailu,11.15,11.14,12.8,28.8,2014,October
2014-10,Jowar,Dhule,Sakri,11.11,11.11,11.11,0.1,2014,October
2014-10,Jowar,Sangli,Sangali,21.56,16.22,26.9,834.0,2014,October
2014-10,Jowar,Ahmadnagar,Sangamner,16.63,15.38,17.88,3.4,2014,October
2014-10,Jowar,Buldhana,Sangrampur,10.26,9.88,10.5,12.8,2014,October
2014-10,Jowar,Nasik,Satana,21.6,19.51,23.5,0.6,2014,October
2014-10,Jowar,Nagpur,Savner,11.25,11.25,11.25,0.8,2014,October
2014-10,Jowar,Nandurbar,Shahada,16.57,16.01,17.58,78.9,2014,October
2014-10,Jowar,Buldhana,Shegaon,10.38,10.03,10.63,40.0,2014,October
2014-10,Jowar,Ahmadnagar,Shevgaon,16.54,13.8,17.44,60.2,2014,October
2014-10,Jowar,Ahmadnagar,Shevgaon-Bodhegaon,15.96,14.62,17.36,72.6,2014,October
2014-10,Jowar,Dhule,Shirpur,15.56,11.96,17.45,147.0,2014,October
2014-10,Jowar,Pune,Shirur,16.23,15.69,16.24,10.5,2014,October
2014-10,Jowar,Ahmadnagar,Shrirampur,16.12,14.56,17.31,20.8,2014,October
2014-10,Jowar,Nasik,Sinner,17.3,16.72,17.88,1.3,2014,October
2014-10,Jowar,Solapur,Solapur,20.74,17.62,23.5,132.4,2014,October
2014-10,Jowar,Parbhani,Sonpeth,18.1,16.95,18.4,1.7,2014,October
2014-10,Jowar,Parbhani,Tadkalas,10.84,10.84,10.84,1.1,2014,October
2014-10,Jowar,Nandurbar,Taloda,17.0,14.0,18.0,5.0,2014,October
2014-10,Jowar,Akola,Telhara,9.38,9.14,9.58,26.5,2014,October
2014-10,Jowar,Osmanabad,Tuljapur,11.9,11.43,12.36,23.0,2014,October
2014-10,Jowar,Latur,Udgir,10.71,9.9,11.53,5.0,2014,October
2014-10,Jowar,Nagpur,Umared,18.6,17.7,19.5,1.1,2014,October
2014-10,Jowar,Osmanabad,Umarga,10.74,10.63,11.19,14.0,2014,October
2014-10,Jowar,Satara,Vaduj,20.69,20.13,21.25,215.0,2014,October
2014-10,Jowar,Aurangabad,Vaijapur,12.48,10.93,13.71,10.1,2014,October
2014-10,Jowar,Thane,Vasai,19.0,16.0,22.0,5.3,2014,October
2014-10,Jowar,Wardha,Wardha,18.8,18.8,18.8,0.1,2014,October
2014-10,Jowar,Wasim,Washim,12.1,11.34,12.74,8.5,2014,October
2014-10,Jowar,Nasik,Yeola,17.16,17.16,18.01,0.5,2014,October
2014-10,Onion,Ahmadnagar,Ahmednagar,12.25,1.0,23.5,1090.3,2014,October
2014-10,Onion,Solapur,Akluj,14.69,9.85,17.69,71.7,2014,October
2014-10,Onion,Ahmadnagar,Akole,12.3,1.86,19.8,411.5,2014,October
2014-10,Onion,Aurangabad,Aurangabad,10.22,4.92,15.56,373.5,2014,October
2014-10,Onion,Pune,Baramati,15.0,4.0,20.02,32.0,2014,October
2014-10,Onion,Thane,Bhivandi,20.25,15.0,24.88,10.9,2014,October
2014-10,Onion,Chandrapur,Chandrapur-Ganjwad,18.4,14.95,21.55,567.1,2014,October
2014-10,Onion,Nasik,Chandvad,13.02,4.26,15.34,3359.9,2014,October
2014-10,Onion,Nasik,Devala,14.29,7.71,16.69,4436.8,2014,October
2014-10,Onion,Dhule,Dhule,15.7,4.76,19.04,4132.9,2014,October
2014-10,Onion,Nasik,Dindori-Vani,14.42,11.07,18.09,4625.4,2014,October
2014-10,Onion,Aurangabad,Gangapur,9.92,3.79,15.54,72.2,2014,October
2014-10,Onion,Jalgaon,Jalgaon,10.81,7.5,14.72,357.0,2014,October
2014-10,Onion,Ahmadnagar,Jamkhed,9.94,1.89,18.0,65.0,2014,October
2014-10,Onion,Pune,Junnar,15.81,12.75,18.69,2885.8,2014,October
2014-10,Onion,Beed,Kada,13.83,4.33,17.0,28.4,2014,October
2014-10,Onion,Nasik,Kalvan,14.45,3.36,19.0,8220.0,2014,October
2014-10,Onion,Thane,Kalyan,17.0,15.33,18.67,0.9,2014,October
2014-10,Onion,Nagpur,Kamthi,17.14,12.14,22.14,8.3,2014,October
2014-10,Onion,Satara,Karad,16.75,13.13,20.13,81.3,2014,October
2014-10,Onion,Kolhapur,Kolhapur,14.1,5.0,21.95,4766.6,2014,October
2014-10,Onion,Ahmadnagar,Kopargaon,15.42,6.0,21.84,1953.5,2014,October
2014-10,Onion,Satara,Koregaon,11.15,5.4,16.9,22.9,2014,October
2014-10,Onion,Solapur,Kurdwadi,12.74,6.5,18.98,38.9,2014,October
2014-10,Onion,Nasik,Lasalgaon,14.4,5.21,18.0,14810.0,2014,October
2014-10,Onion,Nasik,Lasalgaon-Niphad,32.7,19.75,35.96,7.5,2014,October
2014-10,Onion,Aurangabad,Lasur Station,11.35,1.75,18.81,596.8,2014,October
2014-10,Onion,Satara,Lonand,13.72,6.44,17.45,1365.7,2014,October
2014-10,Onion,Nasik,Malegaon,12.89,5.93,16.28,4860.2,2014,October
2014-10,Onion,Buldhana,Malkapur,17.0,10.75,19.25,13.9,2014,October
2014-10,Onion,Pune,Manchar,10.5,3.0,18.0,301.1,2014,October
2014-10,Onion,Nasik,Manmad,14.14,5.12,17.68,4648.2,2014,October
2014-10,Onion,Mumbai,Mumbai,15.76,11.71,19.81,17350.0,2014,October
2014-10,Onion,Nagpur,Nagpur,12.73,8.04,17.42,8252.8,2014,October
2014-10,Onion,Nasik,Nandgaon,15.21,7.78,17.55,544.0,2014,October
2014-10,Onion,Ahmadnagar,Newasa-Ghodegaon,16.83,3.42,21.42,8955.5,2014,October
2014-10,Onion,Solapur,Pandharpur,15.06,4.5,16.56,3.7,2014,October
2014-10,Onion,Ahmadnagar,Parner,12.19,4.43,19.95,1261.7,2014,October
2014-10,Onion,Ahmadnagar,Pathardi,9.57,1.14,12.04,370.9,2014,October
2014-10,Onion,Satara,Phaltan,15.0,5.0,20.92,624.9,2014,October
2014-10,Onion,Nasik,Pimpalgaon (B)-Saykheda,13.15,5.31,16.4,5248.0,2014,October
2014-10,Onion,Nasik,Pimpalgaon Basawant,13.86,7.13,18.89,15934.4,2014,October
2014-10,Onion,Pune,Pune,13.55,6.85,20.25,19039.6,2014,October
2014-10,Onion,Pune,Pune-Manjri,6.5,5.0,12.63,1.1,2014,October
2014-10,Onion,Pune,Pune-Pimpri,16.19,15.23,17.15,6.8,2014,October
2014-10,Onion,Ahmadnagar,Rahata,13.38,4.45,21.63,2424.6,2014,October
2014-10,Onion,Ahmadnagar,Rahuri,11.56,1.67,21.89,8531.5,2014,October
2014-10,Onion,Ahmadnagar,Rahuri-Vambori,11.79,2.0,21.57,2269.5,2014,October
2014-10,Onion,Nagpur,Ramtek,0.15,0.13,0.18,4.2,2014,October
2014-10,Onion,Ahmadnagar,Sangamner,13.71,5.0,22.47,1469.4,2014,October
2014-10,Onion,Nasik,Satana,14.0,8.0,19.26,4256.5,2014,October
2014-10,Onion,Satara,Satara,17.39,14.0,20.33,240.5,2014,October
2014-10,Onion,Dhule,Shirpur,13.12,3.47,15.69,80.5,2014,October
2014-10,Onion,Ahmadnagar,Shrirampur,14.95,2.59,20.0,4962.2,2014,October
2014-10,Onion,Nasik,Sinner,12.59,2.25,18.23,4185.6,2014,October
2014-10,Onion,Solapur,Solapur,11.67,1.12,24.21,18748.6,2014,October
2014-10,Onion,Aurangabad,Vaijapur,10.57,1.6,19.25,652.2,2014,October
2014-10,Onion,Thane,Vasai,17.5,12.5,22.5,45.1,2014,October
2014-10,Onion,Nasik,Yeola,12.73,2.87,16.62,6132.5,2014,October
2014-10,Rice,Gondiya,Aamgaon,16.7,15.91,17.49,219.5,2014,October
2014-10,Rice,Gadchiroli,Aheri,19.5949,19.5949,19.5949,58.7,2014,October
2014-10,Rice,Latur,Ahmedpur,15.38,15.26,15.51,0.3,2014,October
2014-10,Rice,Ahmadnagar,Akole,16.69,14.25,19.0,10.3,2014,October
2014-10,Rice,Raigad,Alibag,16.0,15.0,17.0,90.0,2014,October
2014-10,Rice,Gondiya,Arjuni Morgaon,18.89,18.51,19.29,243.7,2014,October
